id,color_image,thermal_image,hotspot_id,hotspot_type,species_id,species_confidence,fog,thermal_x,thermal_y,color_left,color_top,color_right,color_bottom,updated_left,updated_top,updated_right,updated_bottom,updated,status
-1,CHESS2016_N94S_FL12_C__20160422010119.359GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010119.359GMT_THERM-16BIT.PNG,79654.0,Animal,Ringed Seal,100%,No,494,143,4494,954,5006,1466,4726,1181,4791,1224,True,none
-1,CHESS2016_N94S_FL12_C__20160422010616.563GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010616.563GMT_THERM-16BIT.PNG,79656.0,Animal,Bearded Seal,100%,No,216,354,1624,2986,2136,3498,1861,3205,1903,3297,True,none
-1,CHESS2016_N94S_FL12_C__20160422010824.451GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010823.686GMT_THERM-16BIT.PNG,79657.0,Animal,Ringed Seal,Likely,No,343,11,2839,2103,3351,2615,3052,2336,3123,2386,True,none
-1,CHESS2016_N94S_FL12_C__20160422011311.256GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011311.256GMT_THERM-16BIT.PNG,79658.0,Animal,Ringed Seal,100%,No,572,250,5274,1544,5786,2056,5443,1805,5536,1846,True,none
-1,CHESS2016_N94S_FL12_C__20160422011424.863GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011424.863GMT_THERM-16BIT.PNG,79661.0,Animal,Bearded Seal,100%,No,406,93,3524,500,4036,1012,3768,679,3826,790,True,none
-1,CHESS2016_N94S_FL12_C__20160422011519.071GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011519.071GMT_THERM-16BIT.PNG,79662.0,Animal,Ringed Seal,100%,No,606,171,5739,963,6251,1475,5956,1196,6013,1246,True,none
-1,CHESS2016_N94S_FL12_C__20160422011743.122GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011743.122GMT_THERM-16BIT.PNG,79663.0,Animal,Ringed Seal,100%,No,319,217,2661,1544,3173,2056,2897,1772,2960,1824,True,none
-1,CHESS2016_N94S_FL12_C__20160422011852.042GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011852.042GMT_THERM-16BIT.PNG,79664.0,Animal,Ringed Seal,100%,No,422,371,3636,2572,4148,3084,3878,2797,3907,2848,True,none
-1,CHESS2016_N94S_FL12_C__20160422011902.058GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011902.058GMT_THERM-16BIT.PNG,79665.0,Animal,Bearded Seal,Guess,No,201,288,1384,2139,1896,2651,1609,2358,1675,2403,True,none
-1,CHESS2016_N94S_FL12_C__20160422011902.058GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011902.058GMT_THERM-16BIT.PNG,79666.0,Animal,Bearded Seal,Guess,No,395,331,3445,2560,3957,3072,3684,2798,3724,2856,True,none
-1,CHESS2016_N94S_FL12_C__20160422011949.323GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011949.323GMT_THERM-16BIT.PNG,79667.0,Animal,Bearded Seal,100%,No,233,148,1718,731,2230,1243,1978,990,2021,1049,True,none
-1,CHESS2016_N94S_FL12_C__20160422011949.975GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011949.975GMT_THERM-16BIT.PNG,79668.0,Duplicate,Bearded Seal,100%,No,278,435,2115,3915,2627,4427,2328,4093,2371,4194,True,none
-1,CHESS2016_N94S_FL12_C__20160422012001.905GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012001.905GMT_THERM-16BIT.PNG,79669.0,Animal,Ringed Seal,Likely,No,103,276,712,1896,1224,2408,954,2115,989,2210,True,none
-1,CHESS2016_N94S_FL12_C__20160422012039.872GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012039.872GMT_THERM-16BIT.PNG,79670.0,Animal,Bearded Seal,Guess,No,295,132,2310,298,2822,810,2538,531,2607,578,True,none
-1,CHESS2016_N94S_FL12_C__20160422012058.871GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012058.871GMT_THERM-16BIT.PNG,79672.0,Duplicate,Ringed Seal,100%,No,265,75,2083,103,2595,615,2320,342,2361,409,True,none
-1,CHESS2016_N94S_FL12_C__20160422012059.673GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012059.673GMT_THERM-16BIT.PNG,79673.0,Animal,Ringed Seal,100%,No,284,400,2255,3518,2767,4030,2455,3703,2499,3787,True,none
-1,CHESS2016_N94S_FL12_C__20160422012302.967GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012302.967GMT_THERM-16BIT.PNG,79675.0,Animal,Ringed Seal,Likely,No,252,185,1834,1442,2346,1954,2068,1723,2129,1765,True,none
-1,CHESS2016_N94S_FL12_C__20160422012302.967GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012302.967GMT_THERM-16BIT.PNG,79676.0,Animal,Ringed Seal,Likely,No,560,351,5148,3176,5660,3688,5389,3462,5420,3521,True,none
-1,CHESS2016_N94S_FL12_C__20160422012325.676GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012325.676GMT_THERM-16BIT.PNG,79677.0,Animal,Ringed Seal,100%,No,392,173,3402,1210,3914,1722,3612,1403,3654,1467,True,none
-1,CHESS2016_N94S_FL12_C__20160422012524.923GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012524.923GMT_THERM-16BIT.PNG,79678.0,Animal,Ringed Seal,Likely,No,73,119,-7,698,505,1210,225,939,299,971,True,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79679.0,Animal,Bearded Seal,100%,No,353,186,2988,1488,3500,2000,3225,1669,3308,1794,True,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79680.0,Animal,Bearded Seal,100%,No,114,251,455,2168,967,2680,629,2422,765,2480,True,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79681.0,Animal,Bearded Seal,100%,No,332,231,2792,1935,3304,2447,2980,2188,3103,2251,True,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79682.0,Animal,Bearded Seal,100%,No,410,185,3605,1456,4117,1968,3832,1665,3885,1769,True,none
-1,CHESS2016_N94S_FL12_C__20160422012640.476GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012640.476GMT_THERM-16BIT.PNG,79685.0,Animal,Ringed Seal,100%,No,466,113,4186,571,4698,1083,4430,803,4476,877,True,none
-1,CHESS2016_N94S_FL12_C__20160422013008.239GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013008.239GMT_THERM-16BIT.PNG,79687.0,Animal,Ringed Seal,100%,No,219,305,1587,2429,2099,2941,1824,2695,1893,2747,True,none
-1,CHESS2016_N94S_FL12_C__20160422013142.090GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013142.090GMT_THERM-16BIT.PNG,79688.0,Animal,Ringed Seal,100%,No,466,93,4171,237,4683,749,4402,485,4466,542,True,none
-1,CHESS2016_N94S_FL12_C__20160422013503.463GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013503.463GMT_THERM-16BIT.PNG,79690.0,Animal,Ringed Seal,Likely,No,520,438,4858,4082,5370,4594,5087,4306,5143,4362,True,none
-1,CHESS2016_N94S_FL12_C__20160422013529.399GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013529.399GMT_THERM-16BIT.PNG,79691.0,Animal,Ringed Seal,100%,No,303,356,2458,2806,2970,3318,2705,3064,2748,3148,True,none
-1,CHESS2016_N94S_FL12_C__20160422013928.851GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013928.007GMT_THERM-16BIT.PNG,79692.0,Animal,Ringed Seal,100%,No,80,91,34,2371,546,2883,242,2608,318,2652,True,none
-1,CHESS2016_N94S_FL12_C__20160422014653.057GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422014653.057GMT_THERM-16BIT.PNG,79694.0,Animal,Ringed Seal,100%,No,57,250,-155,1863,357,2375,93,2049,155,2126,True,none
-1,CHESS2016_N94S_FL12_P__20160421212631.482GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421212630.719GMT_THERM-16BIT.PNG,249699.0,Animal,Ringed Seal,100%,No,173,17,1021,1718,1533,2230,1266,1968,1302,2052,True,none
-1,CHESS2016_N94S_FL12_P__20160421212845.108GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421212845.108GMT_THERM-16BIT.PNG,250058.0,Animal,Ringed Seal,100%,No,400,201,4012,962,4524,1474,4248,1195,4302,1260,True,none
-1,CHESS2016_N94S_FL12_P__20160421212906.282GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421212906.282GMT_THERM-16BIT.PNG,250059.0,Animal,Ringed Seal,100%,No,139,253,803,1674,1315,2186,1015,1908,1055,1985,True,none
-1,CHESS2016_N94S_FL12_P__20160421213159.654GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213159.654GMT_THERM-16BIT.PNG,250062.0,Animal,Ringed Seal,100%,No,335,155,3220,253,3732,765,3433,490,3506,530,True,none
-1,CHESS2016_N94S_FL12_P__20160421213200.478GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213200.478GMT_THERM-16BIT.PNG,250064.0,Animal,Ringed Seal,100%,No,124,234,631,1327,1143,1839,877,1581,912,1645,True,none
-1,CHESS2016_N94S_FL12_P__20160421213201.722GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213201.722GMT_THERM-16BIT.PNG,250065.0,Animal,Ringed Seal,100%,No,478,149,4976,171,5488,683,5205,399,5250,464,True,none
-1,CHESS2016_N94S_FL12_P__20160421213239.190GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213239.190GMT_THERM-16BIT.PNG,250066.0,Animal,Ringed Seal,100%,No,157,184,1166,658,1678,1170,1412,919,1448,973,True,none
-1,CHESS2016_N94S_FL12_P__20160421213354.036GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213354.036GMT_THERM-16BIT.PNG,250069.0,Animal,Ringed Seal,100%,No,180,164,1274,578,1786,1090,1509,801,1550,877,True,none
-1,CHESS2016_N94S_FL12_P__20160421213526.062GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213525.355GMT_THERM-16BIT.PNG,250070.0,Animal,Ringed Seal,100%,No,389,89,3474,2386,3986,2898,3691,2639,3743,2695,True,none
-1,CHESS2016_N94S_FL12_P__20160421213635.775GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213635.775GMT_THERM-16BIT.PNG,250071.0,Animal,Ringed Seal,100%,No,332,130,3117,191,3629,703,3362,434,3393,500,True,none
-1,CHESS2016_N94S_FL12_P__20160421213839.086GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213838.274GMT_THERM-16BIT.PNG,250072.0,Animal,Ringed Seal,100%,No,144,101,673,2444,1185,2956,905,2678,951,2748,True,none
-1,CHESS2016_N94S_FL12_P__20160421214026.159GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214025.387GMT_THERM-16BIT.PNG,250074.0,Animal,Ringed Seal,100%,No,394,89,3765,2211,4277,2723,3966,2462,4015,2526,True,none
-1,CHESS2016_N94S_FL12_P__20160421214633.262GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214633.262GMT_THERM-16BIT.PNG,250078.0,Animal,Ringed Seal,100%,No,456,293,4476,2240,4988,2752,4731,2466,4760,2528,True,none
-1,CHESS2016_N94S_FL12_P__20160421214655.972GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214655.972GMT_THERM-16BIT.PNG,250079.0,Animal,Ringed Seal,100%,No,454,196,4402,1001,4914,1513,4620,1233,4688,1280,True,none
-1,CHESS2016_N94S_FL12_P__20160421214703.704GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214703.035GMT_THERM-16BIT.PNG,250080.0,Animal,Ringed Seal,100%,No,430,48,4519,1776,5031,2288,4789,2011,4829,2065,True,none
-1,CHESS2016_N94S_FL12_P__20160421214806.368GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214805.630GMT_THERM-16BIT.PNG,250081.0,Animal,Ringed Seal,100%,No,81,106,326,1894,838,2406,554,2124,609,2179,True,none
-1,CHESS2016_N94S_FL12_P__20160421215031.934GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215031.445GMT_THERM-16BIT.PNG,250082.0,Animal,Ringed Seal,100%,No,540,25,5821,565,6333,1077,6064,801,6100,847,True,none
-1,CHESS2016_N94S_FL12_P__20160421215142.691GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215142.691GMT_THERM-16BIT.PNG,250083.0,Animal,Ringed Seal,100%,No,470,91,4694,-82,5206,430,4933,186,4985,234,True,none
-1,CHESS2016_N94S_FL12_P__20160421215243.301GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215242.496GMT_THERM-16BIT.PNG,250084.0,Animal,Ringed Seal,100%,No,200,53,1804,2005,2316,2517,2075,2191,2109,2253,True,none
-1,CHESS2016_N94S_FL12_P__20160421215247.883GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215247.883GMT_THERM-16BIT.PNG,250085.0,Animal,Ringed Seal,Guess,No,226,216,1721,1387,2233,1899,1953,1630,2000,1655,True,none
-1,CHESS2016_N94S_FL12_P__20160421215307.239GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215307.239GMT_THERM-16BIT.PNG,250086.0,Animal,Ringed Seal,100%,No,560,103,5710,34,6222,546,5996,285,6047,319,True,none
-1,CHESS2016_N94S_FL12_P__20160421215328.166GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215327.311GMT_THERM-16BIT.PNG,250087.0,Animal,Ringed Seal,100%,No,430,31,4534,1297,5046,1809,4767,1540,4822,1588,True,none
-1,CHESS2016_N94S_FL12_P__20160421215703.086GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215703.086GMT_THERM-16BIT.PNG,250088.0,Animal,Ringed Seal,100%,No,230,211,1703,1181,2215,1693,1949,1448,2016,1489,True,none
-1,CHESS2016_N94S_FL12_P__20160421215703.086GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215703.086GMT_THERM-16BIT.PNG,250089.0,Animal,Ringed Seal,100%,No,177,215,1073,1238,1585,1750,1311,1461,1347,1522,True,none
-1,CHESS2016_N94S_FL12_P__20160421215749.793GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215748.943GMT_THERM-16BIT.PNG,250091.0,Animal,Ringed Seal,Likely,No,517,4,5623,876,6135,1388,5900,1121,5931,1166,True,none
-1,CHESS2016_N94S_FL12_P__20160421215754.673GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215754.673GMT_THERM-16BIT.PNG,250092.0,Animal,Ringed Seal,100%,No,92,417,-24,3648,488,4160,216,3876,264,3946,True,none
-1,CHESS2016_N94S_FL12_P__20160421215813.286GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215813.286GMT_THERM-16BIT.PNG,250093.0,Animal,Ringed Seal,100%,No,447,160,4316,673,4828,1185,4581,931,4626,970,True,none
-1,CHESS2016_N94S_FL12_P__20160421220038.476GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220038.476GMT_THERM-16BIT.PNG,250094.0,Animal,Ringed Seal,Guess,No,509,334,5206,2728,5718,3240,5454,2980,5468,3007,True,none
-1,CHESS2016_N94S_FL12_P__20160421220040.281GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220039.630GMT_THERM-16BIT.PNG,250095.0,Animal,Ringed Seal,Likely,No,346,92,3308,2242,3820,2754,3549,2479,3573,2511,True,none
-1,CHESS2016_N94S_FL12_P__20160421220042.880GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220042.880GMT_THERM-16BIT.PNG,250096.0,Animal,Ringed Seal,Guess,No,276,136,2348,150,2860,662,2594,391,2608,412,True,bad_res
-1,CHESS2016_N94S_FL12_P__20160421220217.065GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220217.065GMT_THERM-16BIT.PNG,250097.0,Animal,Ringed Seal,100%,No,542,276,5666,2168,6178,2680,5892,2416,5942,2459,True,none
-1,CHESS2016_N94S_FL12_P__20160421220232.002GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220232.002GMT_THERM-16BIT.PNG,250098.0,Animal,Ringed Seal,Likely,No,263,263,2255,1661,2767,2173,2489,1887,2529,1955,True,none
-1,CHESS2016_N94S_FL12_P__20160421220301.750GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220301.750GMT_THERM-16BIT.PNG,250099.0,Animal,Ringed Seal,100%,No,201,218,1550,1354,2062,1866,1777,1598,1808,1666,True,none
-1,CHESS2016_N94S_FL12_P__20160421220655.685GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220655.685GMT_THERM-16BIT.PNG,250102.0,Animal,Ringed Seal,100%,No,300,292,2792,2008,3304,2520,2989,2242,3058,2280,True,none
-1,CHESS2016_N94S_FL12_P__20160421221919.771GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421221919.771GMT_THERM-16BIT.PNG,251058.0,Animal,Ringed Seal,100%,No,199,175,1384,774,1896,1286,1590,999,1651,1031,True,none
-1,CHESS2016_N94S_FL12_P__20160421221948.964GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421221948.964GMT_THERM-16BIT.PNG,251059.0,Animal,Ringed Seal,100%,No,419,161,3997,731,4509,1243,4255,1000,4318,1029,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251061.0,Animal,Ringed Seal,Likely,No,272,102,2238,-92,2750,420,2468,136,2526,183,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251062.0,Animal,Ringed Seal,Likely,No,163,150,910,453,1422,965,1139,679,1190,746,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251063.1,Animal,Ringed Seal,100%,No,257,109,2072,-16,2584,496,2300,203,2348,271,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251064.0,Animal,Ringed Seal,100%,No,106,180,237,774,749,1286,432,1033,496,1076,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251066.0,Animal,Ringed Seal,Likely,No,149,145,731,353,1243,865,971,592,1031,653,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251067.0,Animal,Ringed Seal,Likely,No,269,111,2209,0,2721,512,2429,228,2484,275,True,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251068.0,Animal,Ringed Seal,100%,No,225,121,1661,86,2173,598,1896,321,1952,369,True,none
-1,CHESS2016_N94S_FL12_P__20160421222203.657GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222203.657GMT_THERM-16BIT.PNG,251063.2,Duplicate,Ringed Seal,Likely,No,320,358,2780,2954,3292,3466,3050,3095,3100,3146,True,none
-1,CHESS2016_N94S_FL12_P__20160421222203.657GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222203.657GMT_THERM-16BIT.PNG,251070.0,Animal,Ringed Seal,Likely,No,576,120,5906,125,6418,637,6139,350,6177,402,True,none
-1,CHESS2016_N94S_FL12_P__20160421222203.657GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222203.657GMT_THERM-16BIT.PNG,251072.0,Animal,Ringed Seal,100%,No,503,177,5015,786,5527,1298,5245,1025,5298,1059,True,none
-1,CHESS2016_N94S_FL12_P__20160421222229.680GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222229.680GMT_THERM-16BIT.PNG,251074.0,Animal,Ringed Seal,100%,No,269,191,2211,1079,2723,1591,2453,1334,2514,1375,True,none
-1,CHESS2016_N94S_FL12_P__20160421222300.617GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222259.620GMT_THERM-16BIT.PNG,251075.0,Animal,Ringed Seal,Likely,No,522,20,5902,2708,6414,3220,6148,2957,6186,2975,True,bad_res
-1,CHESS2016_N94S_FL12_P__20160421222309.676GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222308.913GMT_THERM-16BIT.PNG,251076.0,Animal,Ringed Seal,Likely,No,335,17,3532,1718,4044,2230,3764,1881,3813,1911,True,none
-1,CHESS2016_N94S_FL12_P__20160421222407.998GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222407.998GMT_THERM-16BIT.PNG,251077.0,Animal,Ringed Seal,100%,No,267,218,2161,1354,2673,1866,2387,1579,2443,1630,True,none
-1,CHESS2016_N94S_FL12_P__20160421222453.120GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222453.120GMT_THERM-16BIT.PNG,251078.0,Animal,Ringed Seal,100%,No,602,193,6187,967,6699,1479,6430,1199,6478,1235,True,none
-1,CHESS2016_N94S_FL12_P__20160421222640.766GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222639.922GMT_THERM-16BIT.PNG,251082.0,Animal,Ringed Seal,100%,No,564,28,6197,1513,6709,2025,6432,1751,6478,1793,True,none
-1,CHESS2016_N94S_FL12_P__20160421222640.766GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222639.922GMT_THERM-16BIT.PNG,251083.0,Animal,Ringed Seal,100%,No,556,18,6101,1394,6613,1906,6336,1618,6373,1676,True,none
-1,CHESS2016_N94S_FL12_P__20160421222655.730GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222655.730GMT_THERM-16BIT.PNG,251084.0,Animal,Ringed Seal,100%,No,500,159,5029,754,5541,1266,5264,995,5320,1039,True,none
-1,CHESS2016_N94S_FL12_P__20160421222746.564GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222745.761GMT_THERM-16BIT.PNG,251085.0,Animal,Ringed Seal,Guess,No,257,36,2206,1907,2718,2419,2449,2151,2475,2176,True,none
-1,CHESS2016_N94S_FL12_P__20160421222908.051GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222908.051GMT_THERM-16BIT.PNG,251087.0,Animal,Ringed Seal,Guess,No,58,404,-238,3756,274,4268,1,3991,44,4029,True,off_edge
-1,CHESS2016_N94S_FL12_P__20160421222930.809GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222930.809GMT_THERM-16BIT.PNG,251088.0,Animal,Ringed Seal,100%,No,473,184,4795,992,5307,1504,5059,1275,5102,1334,True,none
-1,CHESS2016_N94S_FL12_P__20160421223021.539GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223021.539GMT_THERM-16BIT.PNG,251090.0,Animal,Ringed Seal,100%,No,436,112,4416,-44,4928,468,4646,196,4705,229,True,none
-1,CHESS2016_N94S_FL12_P__20160421223038.916GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223038.126GMT_THERM-16BIT.PNG,251091.0,Animal,Ringed Seal,Likely,No,563,17,5753,1660,6265,2172,5964,1862,6028,1901,True,none
-1,CHESS2016_N94S_FL12_P__20160421223038.916GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223038.126GMT_THERM-16BIT.PNG,251092.0,Animal,Ringed Seal,Likely,No,504,32,5028,1790,5540,2302,5254,2024,5302,2075,True,none
-1,CHESS2016_N94S_FL12_P__20160421223038.916GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223038.916GMT_THERM-16BIT.PNG,251093.0,Animal,Ringed Seal,Guess,No,0,0,4962,1141,5474,1653,5230,1393,5273,1441,True,none
-1,CHESS2016_N94S_FL12_P__20160421223043.441GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223042.770GMT_THERM-16BIT.PNG,251094.0,Animal,Ringed Seal,Likely,No,459,59,4552,2187,5064,2699,4773,2424,4842,2466,True,none
-1,CHESS2016_N94S_FL12_P__20160421223043.441GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223042.770GMT_THERM-16BIT.PNG,251095.0,Animal,Ringed Seal,100%,No,465,62,4519,2197,5031,2709,4836,2351,4873,2418,True,none
-1,CHESS2016_N94S_FL12_P__20160421223051.511GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223051.511GMT_THERM-16BIT.PNG,251098.1,Duplicate,Ringed Seal,Guess,No,502,111,5206,-20,5718,492,5426,209,5499,261,True,none
-1,CHESS2016_N94S_FL12_P__20160421223052.503GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223052.503GMT_THERM-16BIT.PNG,251098.2,Animal,Ringed Seal,Likely,No,449,297,4563,2182,5075,2694,4794,2418,4840,2483,True,none
-1,CHESS2016_N94S_FL12_P__20160421223052.503GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223052.503GMT_THERM-16BIT.PNG,251099.0,Animal,Ringed Seal,Likely,No,385,136,3803,217,4315,729,4043,453,4093,513,True,none
-1,CHESS2016_N94S_FL12_P__20160421223052.503GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223052.503GMT_THERM-16BIT.PNG,251100.0,Animal,Ringed Seal,Likely,No,429,259,4329,1734,4841,2246,4549,1967,4605,2033,True,none
-1,CHESS2016_N94S_FL12_P__20160421223052.503GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421223052.503GMT_THERM-16BIT.PNG,251101.0,Animal,Ringed Seal,Guess,No,469,442,4793,3984,5305,4496,5009,4212,5087,4266,True,none
